,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy,adv_context
24,110653979,0,Data Engineer/Analyst,,0,0,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-11T16:16:32+0300,2024-11-11T16:16:32+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=110653979,,,https://api.hh.ru/vacancies/110653979?host=hh.ru,https://hh.ru/vacancy/110653979,[],"{'id': '6079433', 'name': 'Хантермоб', 'url': 'https://api.hh.ru/employers/6079433', 'alternate_url': 'https://hh.ru/employer/6079433', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7021271.png', '90': 'https://img.hhcdn.ru/employer-logo/7021270.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1350332.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6079433', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Образование в технической отрасли. Уверенное владение SQL и Python, базовый уровень знаний по математической статистике. Умение работать с API запросами. ', 'responsibility': 'Настройка API для платформ, таких как AppMetrica, AppsFlyer, VKAds и других, для автоматического обновления базы данных. Регулярное обновление ежедневных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],1,"[{'id': '165', 'name': 'Дата-сайентист'}]",1,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
25,107386984,0,Middle QA engineer,,0,0,"{'id': '87', 'name': 'Тамбов', 'url': 'https://api.hh.ru/areas/87'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-29T10:52:47+0300,2024-11-29T10:52:47+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=107386984,,,https://api.hh.ru/vacancies/107386984?host=hh.ru,https://hh.ru/vacancy/107386984,[],"{'id': '863347', 'name': 'Гибрид', 'url': 'https://api.hh.ru/employers/863347', 'alternate_url': 'https://hh.ru/employer/863347', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/922162.jpg', '240': 'https://img.hhcdn.ru/employer-logo/4129209.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/4129208.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=863347', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Знания основ теории тестирования. Опыт работы в тестировании более 2 лет! Понимание HTML и CSS. Понимание работы веб-приложений (HTTP...', 'responsibility': 'Ручное тестирование веб-приложений: функциональное, нефункциональное, ""дымовое"", регрессионное. Написание тест-планов, тест-кейсов. Анализ и документирование найденных bug-ов. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],0,"[{'id': '124', 'name': 'Тестировщик'}]",0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
26,110442448,0,"Financial Data Analyst, Финансовый аналитик",,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 4000, 'to': 7000, 'currency': 'USD', 'gross': 1}","{'id': 'open', 'name': 'Открытая'}",,,,2024-11-08T16:49:13+0300,2024-11-08T16:49:13+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=110442448,,,https://api.hh.ru/vacancies/110442448?host=hh.ru,https://hh.ru/vacancy/110442448,[],"{'id': '9610999', 'name': 'Chronosynclastic', 'url': 'https://api.hh.ru/employers/9610999', 'alternate_url': 'https://hh.ru/employer/9610999', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9610999', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Опыт работы с финансовой <highlighttext>аналитикой</highlighttext> от 2-х лет. Глубокое понимание принципов работы традиционных финансовых рынков. Умение работать с большими...', 'responsibility': 'Анализировать результаты работы торговых роботов, исследовать возможности снижения издержек и предлагать места для оптимизации. Искать закономерности в графиках и данных. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],0,"[{'id': '134', 'name': 'Финансовый аналитик, инвестиционный аналитик'}]",0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
27,111870732,0,Руководитель отдела продаж,,0,0,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 220000, 'to': None, 'currency': 'RUR', 'gross': 0}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Оптиков', 'building': '37', 'lat': 60.00204, 'lng': 30.212247, 'description': None, 'raw': 'Санкт-Петербург, улица Оптиков, 37', 'metro': None, 'metro_stations': [], 'id': '12473969'}",,,2024-11-29T12:41:19+0300,2024-11-29T12:41:19+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=111870732,,,https://api.hh.ru/vacancies/111870732?host=hh.ru,https://hh.ru/vacancy/111870732,[],"{'id': '9373843', 'name': 'Траектория', 'url': 'https://api.hh.ru/employers/9373843', 'alternate_url': 'https://hh.ru/employer/9373843', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1040023.png', '240': 'https://img.hhcdn.ru/employer-logo/5780849.png', '90': 'https://img.hhcdn.ru/employer-logo/5780848.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9373843', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Знание программ для автоматизации отчетности (например, Google <highlighttext>Data</highlighttext> Studio или других). Отличные организаторские качества, инициативность, ответственность за работу подразделения и...', 'responsibility': 'Развитие вверенной территории (увеличение объемов продаж; увеличение клиентской базы; повышение узнаваемости Бренда и пр.). Отбор, построение и руководство эффективной командой...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '106', 'name': 'Руководитель отдела продаж'}]",0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
28,110250378,0,Ведущий аналитик данных,,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 7000, 'to': None, 'currency': 'USD', 'gross': 1}","{'id': 'open', 'name': 'Открытая'}",,,,2024-11-06T14:38:38+0300,2024-11-06T14:38:38+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=110250378,,,https://api.hh.ru/vacancies/110250378?host=hh.ru,https://hh.ru/vacancy/110250378,[],"{'id': '9745589', 'name': 'HAAS PLATFORM', 'url': 'https://api.hh.ru/employers/9745589', 'alternate_url': 'https://hh.ru/employer/9745589', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9745589', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Более 5 лет опыта работы в области анализа данных, не менее 2 лет на руководящей должности. - Продвинутые навыки работы с...', 'responsibility': 'Управлять командой инженеров по обработке данных и <highlighttext>аналитиков</highlighttext> данных, обеспечивая эффективное сотрудничество и соответствие бизнес-целям. - Контролировать работу команды, приоритетов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",0,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
29,111072527,0,Data Analyst,,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-30T16:30:53+0300,2024-11-30T16:30:53+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=111072527,,,https://api.hh.ru/vacancies/111072527?host=hh.ru,https://hh.ru/vacancy/111072527,[],"{'id': '588914', 'name': 'Aviasales.ru', 'url': 'https://api.hh.ru/employers/588914', 'alternate_url': 'https://hh.ru/employer/588914', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/785631.png', '240': 'https://img.hhcdn.ru/employer-logo/3583416.png', '90': 'https://img.hhcdn.ru/employer-logo/3583415.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=588914', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'У тебя есть опыт работы <highlighttext>аналитиком</highlighttext> от 1.5 лет. Ты умеешь строить понятные дашборды и наглядно визуализировать данные. ', 'responsibility': 'Разрабатывать и поддерживать удобные дашборды в Tableau и Redash. Разрабатывать метрики эффективности и качества работы команды саппорта. Прогнозировать объем нагрузки...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],0,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
30,112133505,0,Ведущий маркетолог,,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': 200000, 'currency': 'RUR', 'gross': 0}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Большой Ватин переулок', 'building': '3', 'lat': 55.747277, 'lng': 37.645726, 'description': None, 'raw': 'Москва, Большой Ватин переулок, 3', 'metro': None, 'metro_stations': [], 'id': '17048241'}",,,2024-11-29T10:15:01+0300,2024-11-29T10:15:01+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=112133505,,,https://api.hh.ru/vacancies/112133505?host=hh.ru,https://hh.ru/vacancy/112133505,[],"{'id': '9678892', 'name': 'ПСБ Маркет', 'url': 'https://api.hh.ru/employers/9678892', 'alternate_url': 'https://hh.ru/employer/9678892', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1074225.jpg', '240': 'https://img.hhcdn.ru/employer-logo/5917530.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/5917529.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9678892', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Глубокое понимание маркетинговых и продуктовых метрик, понимание их взаимосвязи и влияние друг на друга, <highlighttext>data</highlighttext>-driven подход. Навыки работы с...', 'responsibility': 'Анализ целевой аудитории и ее поведения, работа с сегментами (вместе с <highlighttext>аналитиком</highlighttext> и CRM-менеджером). Ведение промо-календаря совместно с...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",0,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
31,109886655,0,"Junior Game Analyst (casual games, удаленно)",,1,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-25T21:16:28+0300,2024-11-25T21:16:28+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=109886655,,,https://api.hh.ru/vacancies/109886655?host=hh.ru,https://hh.ru/vacancy/109886655,[],"{'id': '2666179', 'name': 'Azur Games', 'url': 'https://api.hh.ru/employers/2666179', 'alternate_url': 'https://hh.ru/employer/2666179', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3788991.png', '240': 'https://img.hhcdn.ru/employer-logo/3788992.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/837027.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2666179', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Опыт работы от 6 месяцев в качестве <highlighttext>data</highlighttext> или продуктового <highlighttext>аналитика</highlighttext>. Уверенное знание математической статистики и теории вероятностей. ', 'responsibility': 'Поиск точек роста проекта с помощью <highlighttext>аналитики</highlighttext>. Анализ ивентов, фичей и игровой активности. Создание и поддержка дашбордов в Zeppelin. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '10', 'name': 'Аналитик'}]",0,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
32,111786048,0,Аналитик данных / Data Analyst,,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Выборгская улица', 'building': '16с1', 'lat': 55.834384626303766, 'lng': 37.49501934722045, 'description': None, 'raw': 'Москва, Выборгская улица, 16с1', 'metro': None, 'metro_stations': [], 'id': '5039761'}",,,2024-12-01T16:39:53+0300,2024-12-01T16:39:53+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=111786048,,,https://api.hh.ru/vacancies/111786048?host=hh.ru,https://hh.ru/vacancy/111786048,[],"{'id': '2521048', 'name': 'Sape', 'url': 'https://api.hh.ru/employers/2521048', 'alternate_url': 'https://hh.ru/employer/2521048', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/788502.jpg', '240': 'https://img.hhcdn.ru/employer-logo/3594900.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/3594899.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2521048', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Высшее техническое образование или сертификат/диплом о прохождении долгосрочных курсов по <highlighttext>аналитике</highlighttext> данных. Самоорганизация, коммуникабельность и умение быстро погрузиться в...', 'responsibility': 'Формулировать гипотезы на основании анализа сырых данных по аукционам RTB и проводить эксперименты. Проводить A/B тестирование, оценивать результаты. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],0,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
33,110444980,1,Data Analyst / Аналитик данных,"{'id': '4949-4949-exp', 'name': '«Procter & Gamble», Опытный специалист'}",0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': 1}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградское шоссе', 'building': '16ас2', 'lat': 55.821573, 'lng': 37.498725, 'description': None, 'raw': 'Москва, Ленинградское шоссе, 16ас2', 'metro': {'station_name': 'Войковская', 'line_name': 'Замоскворецкая', 'station_id': '2.30', 'line_id': '2', 'lat': 55.818923, 'lng': 37.497791}, 'metro_stations': [{'station_name': 'Войковская', 'line_name': 'Замоскворецкая', 'station_id': '2.30', 'line_id': '2', 'lat': 55.818923, 'lng': 37.497791}], 'id': '151759'}",,,2024-11-25T09:24:38+0300,2024-11-25T09:24:38+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=110444980,1,,https://api.hh.ru/vacancies/110444980?host=hh.ru,https://hh.ru/vacancy/110444980,[],"{'id': '4949', 'name': 'Procter & Gamble', 'url': 'https://api.hh.ru/employers/4949', 'alternate_url': 'https://hh.ru/employer/4949', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/367861.jpg', '90': 'https://img.hhcdn.ru/employer-logo/1913702.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/1913703.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4949', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Scientific or statistical computing (Python, R), SQL and Big <highlighttext>Data</highlighttext> ecosystem (Hadoop, Azure) or willingness to learn, business intelligence tools...', 'responsibility': '...it with accurate <highlighttext>data</highlighttext> and analytical tools delivering insights and further measurable results. Demonstrate use of <highlighttext>data</highlighttext> visualization (Power BI...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '40', 'name': 'Другое'}]",1,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
34,112047738,0,Product manager / Менеджер продукта,,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 4000, 'to': None, 'currency': 'EUR', 'gross': 0}","{'id': 'open', 'name': 'Открытая'}",,,,2024-11-28T11:11:46+0300,2024-11-28T11:11:46+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=112047738,,,https://api.hh.ru/vacancies/112047738?host=hh.ru,https://hh.ru/vacancy/112047738,[],"{'id': '2066667', 'name': 'Топассистент', 'url': 'https://api.hh.ru/employers/2066667', 'alternate_url': 'https://hh.ru/employer/2066667', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6594314.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6594313.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1243470.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2066667', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': '<highlighttext>data</highlighttext>-driven подход в разработке продуктов и принятии решений. - продвинутые навыки работы с системами <highlighttext>аналитики</highlighttext> и понимание Unit-экономики. - ', 'responsibility': 'выявление точек роста и внедрение инноваций для улучшения клиентского пути и развития продукта. - проведение <highlighttext>аналитики</highlighttext>, контроль ключевых метрик и обеспечение...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],0,"[{'id': '73', 'name': 'Менеджер продукта'}]",1,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
35,111868784,0,Junior Data Analyst,,0,1,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-26T12:15:13+0300,2024-11-26T12:15:13+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=111868784,,,https://api.hh.ru/vacancies/111868784?host=hh.ru,https://hh.ru/vacancy/111868784,[],"{'id': '2676531', 'name': 'Valiotti Analytics', 'url': 'https://api.hh.ru/employers/2676531', 'alternate_url': 'https://hh.ru/employer/2676531', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1146375.png', '240': 'https://img.hhcdn.ru/employer-logo/6206066.png', '90': 'https://img.hhcdn.ru/employer-logo/6206065.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2676531', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Владение SQL (проверяем на тестах). Способность анализировать. Внимательность к деталям и аккуратность. Самоорганизация и эффективное планирование. Владение английским языком B...', 'responsibility': 'Построение ad-hoc отчетности с использованием языка SQL. Построение выборок из баз данных c использованием SQL. Разработка дашбордов на фреймворке...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],0,"[{'id': '10', 'name': 'Аналитик'}]",0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
36,112040820,0,Java-разработчик,,1,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-28T10:23:18+0300,2024-11-28T10:23:18+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=112040820,,,https://api.hh.ru/vacancies/112040820?host=hh.ru,https://hh.ru/vacancy/112040820,[],"{'id': '22494', 'name': 'Неофлекс', 'url': 'https://api.hh.ru/employers/22494', 'alternate_url': 'https://hh.ru/employer/22494', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/805836.jpg', '90': 'https://img.hhcdn.ru/employer-logo/3664231.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/3664232.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=22494', 'accredited_it_employer': 1, 'trusted': 1}","{'requirement': 'Опыт работы с Spring Framework, Spring Boot, Spring <highlighttext>Data</highlighttext>. от 1.5 лет. Опыт работы с RDBMS - PostgreSQL, умение писать...', 'responsibility': 'Работа с базами данных и их оптимизация. Участие в командной работе и общение с другими разработчиками, тестировщиками, <highlighttext>аналитиками</highlighttext> и менеджерами...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '96', 'name': 'Программист, разработчик'}]",0,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
37,112048155,0,Финансовый менеджер,,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Мельницкий переулок', 'building': '1', 'lat': 55.753914, 'lng': 37.658383, 'description': None, 'raw': 'Москва, Мельницкий переулок, 1', 'metro': None, 'metro_stations': [], 'id': '6628417'}",,,2024-11-28T11:14:37+0300,2024-11-28T11:14:37+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=112048155,,,https://api.hh.ru/vacancies/112048155?host=hh.ru,https://hh.ru/vacancy/112048155,[],"{'id': '5588688', 'name': 'GENESIS Asset Management', 'url': 'https://api.hh.ru/employers/5588688', 'alternate_url': 'https://hh.ru/employer/5588688', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6030710.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6030709.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1102524.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5588688', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Владеете основными методами <highlighttext>аналитики</highlighttext> и статистики. - Работаете в Google Таблицах и Excel на продвинутом уровне. - Знаете основы <highlighttext>Data</highlighttext>-<highlighttext>аналитики</highlighttext> и...', 'responsibility': 'Выстраивание финансовой системы в Компании: - Планирование и формирование годового бюджета, оценка его исполнения. - Подготовка ежемесячных и ежеквартальных отчётов по расходам...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '137', 'name': 'Финансовый менеджер'}]",0,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
38,111975368,0,Quantitative Analyst,,0,1,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-27T14:44:09+0300,2024-11-27T14:44:09+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=111975368,,,https://api.hh.ru/vacancies/111975368?host=hh.ru,https://hh.ru/vacancy/111975368,[],"{'id': '11278061', 'name': 'Insolvent Capital', 'url': 'https://api.hh.ru/employers/11278061', 'alternate_url': 'https://hh.ru/employer/11278061', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11278061', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': '...Quantitative <highlighttext>Analyst</highlighttext> to assist us in developing trading strategies. The ideal candidate will possess a strong technical background in <highlighttext>data</highlighttext>...', 'responsibility': 'Continuously monitor and improve strategy performance with ongoing <highlighttext>data</highlighttext>-driven refinements. Collaborate with the engineering team to integrate the strategies...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],0,"[{'id': '165', 'name': 'Дата-сайентист'}]",0,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
39,108418185,0,Стажер Data-аналитик,"{'id': '4219-4219-digital', 'name': 'T2. IT и Digital'}",1,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'lat': None, 'lng': None, 'description': None, 'raw': None, 'metro': {'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}, 'metro_stations': [{'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}], 'id': '1400390'}",,,2024-11-06T15:48:11+0300,2024-11-06T15:48:11+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=108418185,1,,https://api.hh.ru/vacancies/108418185?host=hh.ru,https://hh.ru/vacancy/108418185,[],"{'id': '4219', 'name': 'T2', 'url': 'https://api.hh.ru/employers/4219', 'alternate_url': 'https://hh.ru/employer/4219', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1327227.png', '90': 'https://img.hhcdn.ru/employer-logo/6928930.png', '240': 'https://img.hhcdn.ru/employer-logo/6928931.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4219', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'Базовые здания Python, библиотек Pandas, NumPy будут преимуществом. Желание развиваться в направлении <highlighttext>аналитики</highlighttext> данных. Быть внимательным, пунктуальным и усидчивым.', 'responsibility': 'Поддерживать источники под разные бизнес задачи на основании транзакционных данных, финансовых показателей, результатов маркетинговых исследований и др. источников данных. '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],0,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",0,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'probation', 'name': 'Стажировка'}",,0,
40,111224128,0,Infrastructure IT Engineer,,0,0,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Moscow', 'street': '1st Tverskaya-Yamskaya Street', 'building': '30', 'lat': 55.775429, 'lng': 37.587398, 'description': None, 'raw': 'Moscow, 1st Tverskaya-Yamskaya Street, 30', 'metro': {'station_name': 'Белорусская', 'line_name': 'Кольцевая', 'station_id': '5.20', 'line_id': '5', 'lat': 55.775179, 'lng': 37.582303}, 'metro_stations': [{'station_name': 'Белорусская', 'line_name': 'Кольцевая', 'station_id': '5.20', 'line_id': '5', 'lat': 55.775179, 'lng': 37.582303}], 'id': '1899265'}",,,2024-11-18T12:56:33+0300,2024-11-18T12:56:33+0300,0,https://hh.ru/applicant/vacancy_response?vacancyId=111224128,,,https://api.hh.ru/vacancies/111224128?host=hh.ru,https://hh.ru/vacancy/111224128,[],"{'id': '2698533', 'name': 'ТиЭйч-РУС Милк ФУД', 'url': 'https://api.hh.ru/employers/2698533', 'alternate_url': 'https://hh.ru/employer/2698533', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3390429.png', '240': 'https://img.hhcdn.ru/employer-logo/3390430.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/737363.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2698533', 'accredited_it_employer': 0, 'trusted': 1}","{'requirement': 'IT University or College. Basic knowledge of cloud computing and related technologies. Certificates: CCNA/CCNP (Priority), MCSE, Firewall platforms.', 'responsibility': 'Backup and restore <highlighttext>data</highlighttext> to ensure user <highlighttext>data</highlighttext> security. Operate a periodic backup system. Restore <highlighttext>data</highlighttext> on request from other...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],0,"[{'id': '160', 'name': 'DevOps-инженер'}]",0,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,0,
